#	Card	Card type	Type	Level	Attack	Defense	Password	SC Cost	Image
599	Violent Rain	Monster	Aqua	4	1550	800	94042337	80	https://ms.yugipedia.com//2/27/ViolentRain-FMR-NA-VG.png
600	Key Mace #2	Monster	Fiend	4	1050	1200	20541432	70	https://ms.yugipedia.com//6/66/KeyMace2-FMR-NA-VG.png
601	Tenderness	Monster	Fairy	3	700	1400	57935140	60	https://ms.yugipedia.com//f/f8/Tenderness-FMR-NA-VG.png
602	Penguin Soldier	Monster	Aqua	2	750	500	93920745	25	https://ms.yugipedia.com//f/fe/PenguinSoldier-FMR-NA-VG.png
603	Fairy Dragon	Monster	Dragon	4	1100	1200	20315854	999999	https://ms.yugipedia.com//3/32/FairyDragon-FMR-NA-VG.png
604	Obese Marmot of Nefariousness	Monster	Beast	3	750	800	56713552	30	https://ms.yugipedia.com//a/a8/ObeseMarmotofNefariousness-FMR-NA-VG.png
605	Liquid Beast	Monster	Aqua	3	950	800	93108297	40	https://ms.yugipedia.com//d/d2/LiquidBeast-FMR-NA-VG.png
606	Twin Long Rods 2	Monster	Aqua	3	850	700	29692206	30	https://ms.yugipedia.com//b/be/TwinLongRods2-FMR-NA-VG.png
607	Great Bill	Monster	Beast	4	1250	1300	55691901	100	https://ms.yugipedia.com//9/9d/GreatBill-FMR-NA-VG.png
608	Shining Friendship	Monster	Fairy	4	1300	1100	82085619	120	https://ms.yugipedia.com//4/4f/ShiningFriendship-FMR-NA-VG.png
609	Bladefly	Monster	Insect	2	600	700	28470714	30	https://ms.yugipedia.com//3/35/Bladefly-FMR-NA-VG.png
610	Electric Lizard	Monster	Thunder	3	850	800	55875323	35	https://ms.yugipedia.com//4/46/ElectricLizard-FMR-NA-VG.png
611	Hiro's Shadow Scout	Monster	Fiend	2	650	500	81863068	25	https://ms.yugipedia.com//0/09/HirosShadowScout-FMR-NA-VG.png
612	Lady of Faith	Monster	Spellcaster	3	1100	800	17358176	50	https://ms.yugipedia.com//3/32/LadyofFaith-FMR-NA-VG.png
613	Twin-headed Thunder Dragon	Monster	Thunder	7	2800	2100	54752875	1900	https://ms.yugipedia.com//0/08/TwinheadedThunderDragon-FMR-NA-VG.png
614	Hunter Spider	Monster	Insect	5	1600	1400	80141480	200	https://ms.yugipedia.com//7/72/HunterSpider-FMR-NA-VG.png
615	Armored Starfish	Monster	Aqua	4	850	1400	17535588	70	https://ms.yugipedia.com//2/25/ArmoredStarfish-FMR-NA-VG.png
616	Hourglass of Courage	Monster	Fairy	4	1100	1200	43530283	80	https://ms.yugipedia.com//3/3c/HourglassofCourage-FMR-NA-VG.png
617	Marine Beast	Monster	Fish	5	1700	1600	29929832	290	https://ms.yugipedia.com//4/4c/MarineBeast-FMR-NA-VG.png
618	Warrior of Tradition	Monster	Warrior	6	1900	1700	56413937	400	https://ms.yugipedia.com//d/d6/WarriorofTradition-FMR-NA-VG.png
619	Rock Spirit	Monster	Spellcaster	5	1650	1900	82818645	350	https://ms.yugipedia.com//f/fd/RockSpirit-FMR-NA-VG.png
620	Snakeyashi	Monster	Plant	4	1000	1200	29802344	70	https://ms.yugipedia.com//b/b1/Snakeyashi-FMR-NA-VG.png
621	Succubus Knight	Monster	Warrior	5	1650	1300	55291359	180	https://ms.yugipedia.com//8/8a/SuccubusKnight-FMR-NA-VG.png
622	Ill Witch	Monster	Spellcaster	5	1600	1500	81686058	230	https://ms.yugipedia.com//f/f3/IllWitch-FMR-NA-VG.png
623	The Thing That Hides In the Mud	Monster	Rock	4	1200	1300	18180762	100	https://ms.yugipedia.com//6/6f/TheThingThatHidesIntheMud-FMR-NA-VG.png
624	High Tide Gyojin	Monster	Aqua	5	1650	1300	54579801	180	https://ms.yugipedia.com//7/76/HighTideGyojin-FMR-NA-VG.png
625	Fairy of the Fountain	Monster	Aqua	4	1600	1100	81563416	140	https://ms.yugipedia.com//e/ee/FairyoftheFountain-FMR-NA-VG.png
626	Amazon of the Seas	Monster	Fish	4	1300	1400	17968114	140	https://ms.yugipedia.com//9/97/AmazonoftheSeas-FMR-NA-VG.png
627	Nekogal #2	Monster	Beast-Warrior	6	1900	2000	43352213	550	https://ms.yugipedia.com//e/e6/Nekogal2-FMR-NA-VG.png
628	Witch's Apprentice	Monster	Spellcaster	2	550	500	80741828	999999	https://ms.yugipedia.com//d/d0/WitchsApprentice-FMR-NA-VG.png
629	Armored Rat	Monster	Beast	3	950	1100	16246527	55	https://ms.yugipedia.com//3/34/ArmoredRat-FMR-NA-VG.png
630	Ancient Lizard Warrior	Monster	Reptile	4	1400	1100	43230671	100	https://ms.yugipedia.com//5/56/AncientLizardWarrior-FMR-NA-VG.png
631	Maiden of the Moonlight	Monster	Spellcaster	4	1500	1300	79629370	160	https://ms.yugipedia.com//1/15/MaidenoftheMoonlight-FMR-NA-VG.png
632	Stone Ogre Grotto	Monster	Rock	5	1600	1500	15023985	230	https://ms.yugipedia.com//6/60/StoneOgreGrotto-FMR-NA-VG.png
633	Winged Egg of New Life	Monster	Fairy	5	1400	1700	42418084	230	https://ms.yugipedia.com//f/fd/WingedEggofNewLife-FMR-NA-VG.png
634	Night Lizard	Monster	Aqua	4	1150	1300	78402798	120	https://ms.yugipedia.com//2/2b/NightLizard-FMR-NA-VG.png
635	Queen's Double	Monster	Warrior	1	350	300	5901497	15	https://ms.yugipedia.com//d/da/QueensDouble-FMR-NA-VG.png
636	Blue-winged Crown	Monster	Winged Beast	4	1600	1200	41396436	160	https://ms.yugipedia.com//e/e5/BluewingedCrown-FMR-NA-VG.png
637	Trent	Monster	Plant	6	1500	1800	78780140	290	https://ms.yugipedia.com//8/86/Trent-FMR-NA-VG.png
638	Queen of Autumn Leaves	Monster	Plant	5	1800	1500	4179849	290	https://ms.yugipedia.com//e/e7/QueenofAutumnLeaves-FMR-NA-VG.png
639	Amphibious Bugroth	Monster	Aqua	5	1850	1300	40173854	230	https://ms.yugipedia.com//0/07/AmphibiousBugroth-FMR-NA-VG.png
640	Acid Crawler	Monster	Insect	3	900	700	77568553	999999	https://ms.yugipedia.com//b/be/AcidCrawler-FMR-NA-VG.png
641	Invader of the Throne	Monster	Warrior	5	1350	1700	3056267	200	https://ms.yugipedia.com//0/03/InvaderoftheThrone-FMR-NA-VG.png
642	Mystical Sheep #1	Monster	Beast	3	1150	900	30451366	55	https://ms.yugipedia.com//7/77/MysticalSheep1-FMR-NA-VG.png
643	Disk Magician	Monster	Machine	4	1350	1000	76446915	80	https://ms.yugipedia.com//9/90/DiskMagician-FMR-NA-VG.png
644	Flame Viper	Monster	Pyro	2	400	450	2830619	20	https://ms.yugipedia.com//2/28/FlameViper-FMR-NA-VG.png
645	Royal Guard	Monster	Machine	6	1900	2200	39239728	700	https://ms.yugipedia.com//4/48/RoyalGuard-FMR-NA-VG.png
646	Gruesome Goo	Monster	Aqua	3	1300	700	65623423	55	https://ms.yugipedia.com//8/85/GruesomeGoo-FMR-NA-VG.png
647	Hyosube	Monster	Aqua	4	1500	900	2118022	120	https://ms.yugipedia.com//a/a3/Hyosube-FMR-NA-VG.png
648	Machine Attacker	Monster	Machine	5	1600	1300	38116136	180	https://ms.yugipedia.com//d/db/MachineAttacker-FMR-NA-VG.png
649	Hibikime	Monster	Warrior	4	1450	1000	64501875	120	https://ms.yugipedia.com//0/02/Hibikime-FMR-NA-VG.png
650	Whiptail Crow	Monster	Fiend	5	1650	1600	91996584	260	https://ms.yugipedia.com//d/dd/WhiptailCrow-FMR-NA-VG.png
651	Kunai with Chain	Equip					37390589	800	https://ms.yugipedia.com//b/b9/KunaiwithChain-FMR-NA-VG.png
652	Magical Labyrinth	Equip					64389297	10	https://ms.yugipedia.com//4/49/MagicalLabyrinth-FMR-NA-VG.png
653	Warrior Elimination	Magic					90873992	999999	https://ms.yugipedia.com//f/f8/WarriorElimination-FMR-NA-VG.png
654	Salamandra	Equip					32268901	800	https://ms.yugipedia.com//8/87/Salamandra-FMR-NA-VG.png
655	Cursebreaker	Magic					69666645	10	https://ms.yugipedia.com//0/0c/Cursebreaker-FMR-NA-VG.png
656	Eternal Rest	Magic					95051344	999999	https://ms.yugipedia.com//e/e3/EternalRest-FMR-NA-VG.png
657	Megamorph	Equip					22046459	50000	https://ms.yugipedia.com//7/7b/Megamorph-FMR-NA-VG.png
658	Metalmorph	Equip					68540058	999999	https://ms.yugipedia.com//a/ab/Metalmorph-FMR-NA-VG.png
659	Winged Trumpeter	Equip					94939166	800	https://ms.yugipedia.com//2/21/WingedTrumpeter-FMR-NA-VG.png
660	Stain Storm	Magic					21323861	999999	https://ms.yugipedia.com//9/95/StainStorm-FMR-NA-VG.png
661	Crush Card	Magic					57728570	999999	https://ms.yugipedia.com//8/8d/CrushCard-FMR-NA-VG.png
662	Eradicating Aerosol	Magic					94716515	999999	https://ms.yugipedia.com//d/db/EradicatingAerosol-FMR-NA-VG.png
663	Breath of Light	Magic					20101223	999999	https://ms.yugipedia.com//5/5a/BreathofLight-FMR-NA-VG.png
664	Eternal Draught	Magic					56606928	999999	https://ms.yugipedia.com//a/a5/EternalDraught-FMR-NA-VG.png
665	Curse of Millennium Shield	Ritual					83094937	10	https://ms.yugipedia.com//1/18/CurseofMillenniumShield-FMR-NA-VG.png
666	Yamadron Ritual	Ritual					29089635	10	https://ms.yugipedia.com//e/eb/YamadronRitual-FMR-NA-VG.png
667	Gate Guardian Ritual	Ritual					56483330	999999	https://ms.yugipedia.com//a/ae/GateGuardianRitual-FMR-NA-VG.png
668	Bright Castle	Equip					82878489	800	https://ms.yugipedia.com//5/58/BrightCastle-FMR-NA-VG.png
669	Shadow Spell	Magic					29267084	999999	https://ms.yugipedia.com//8/83/ShadowSpell-FMR-NA-VG.png
670	Black Luster Ritual	Ritual					55761792	100	https://ms.yugipedia.com//8/8f/BlackLusterRitual-FMR-NA-VG.png
671	Zera Ritual	Ritual					81756897	100	https://ms.yugipedia.com//4/4b/ZeraRitual-FMR-NA-VG.png
672	Harpie's Feather Duster	Magic					18144506	999999	https://ms.yugipedia.com//b/b5/HarpiesFeatherDuster-FMR-NA-VG.png
673	War-lion Ritual	Ritual					54539105	100	https://ms.yugipedia.com//8/83/WarlionRitual-FMR-NA-VG.png
674	Beastry Mirror Ritual	Ritual					81933259	100	https://ms.yugipedia.com//1/1c/BeastryMirrorRitual-FMR-NA-VG.png
675	Ultimate Dragon	Ritual					17928958	999999	https://ms.yugipedia.com//1/16/UltimateDragon-FMR-NA-VG.png
676	Commencement Dance	Ritual					43417563	50	https://ms.yugipedia.com//b/b0/CommencementDance-FMR-NA-VG.png
677	Hamburger Recipe	Ritual					80811661	50	https://ms.yugipedia.com//0/00/HamburgerRecipe-FMR-NA-VG.png
678	Revival of Sennen Genjin	Ritual					16206366	50	https://ms.yugipedia.com//a/a6/RevivalofSennenGenjin-FMR-NA-VG.png
679	Novox's Prayer	Ritual					43694075	50	https://ms.yugipedia.com//4/46/NovoxsPrayer-FMR-NA-VG.png
680	Curse of Tri-Horned Dragon	Ritual					79699070	50	https://ms.yugipedia.com//f/f8/CurseofTriHornedDragon-FMR-NA-VG.png
681	House of Adhesive Tape	Trap					15083728	999999	https://ms.yugipedia.com//9/9d/HouseofAdhesiveTape-FMR-NA-VG.png
682	Eatgaboon	Trap					42578427	999999	https://ms.yugipedia.com//d/df/Eatgaboon-FMR-NA-VG.png
683	Bear Trap	Trap					78977532	999999	https://ms.yugipedia.com//d/df/BearTrap-FMR-NA-VG.png
684	Invisible Wire	Trap					15361130	999999	https://ms.yugipedia.com//1/17/InvisibleWire-FMR-NA-VG.png
685	Acid Trap Hole	Trap					41356845	999999	https://ms.yugipedia.com//2/2e/AcidTrapHole-FMR-NA-VG.png
686	Widespread Ruin	Trap					77754944	999999	https://ms.yugipedia.com//b/ba/WidespreadRuin-FMR-NA-VG.png
687	Goblin Fan	Trap					4149689	999999	https://ms.yugipedia.com//6/6b/GoblinFan-FMR-NA-VG.png
688	Bad Reaction to Simochi	Trap					40633297	999999	https://ms.yugipedia.com//1/18/BadReactiontoSimochi-FMR-NA-VG.png
689	Reverse Trap	Trap					77622396	999999	https://ms.yugipedia.com//6/62/ReverseTrap-FMR-NA-VG.png
690	Fake Trap	Trap					3027001	999999	https://ms.yugipedia.com//1/11/FakeTrap-FMR-NA-VG.png
691	Revived of Serpent Night Dragon	Ritual					39411600	50	https://ms.yugipedia.com//a/a3/RevivedofSerpentNightDragon-FMR-NA-VG.png
692	Turtle Oath	Ritual					76806714	100	https://ms.yugipedia.com//a/ac/TurtleOath-FMR-NA-VG.png
693	Contruct of Mask	Ritual					2304453	100	https://ms.yugipedia.com//d/d6/ContructofMask-FMR-NA-VG.png
694	Resurrection of Chakra	Ritual					39399168	100	https://ms.yugipedia.com//e/e8/ResurrectionofChakra-FMR-NA-VG.png
695	Puppet Ritual	Ritual					5783166	50	https://ms.yugipedia.com//3/32/PuppetRitual-FMR-NA-VG.png
696	Javelin Beetle Pact	Ritual					41182875	999999	https://ms.yugipedia.com//e/e0/JavelinBeetlePact-FMR-NA-VG.png
697	Garma Sword Oath	Ritual					78577570	50	https://ms.yugipedia.com//7/75/GarmaSwordOath-FMR-NA-VG.png
698	Cosmo Queen's Prayer	Ritual					4561679	50	https://ms.yugipedia.com//b/ba/CosmoQueensPrayer-FMR-NA-VG.png
699	Revival of Skeleton Rider	Ritual					31066283	10	https://ms.yugipedia.com//a/ae/RevivalofSkeletonRider-FMR-NA-VG.png
700	Fortress Whale's Oath	Ritual					77454922	10	https://ms.yugipedia.com//6/6a/FortressWhalesOath-FMR-NA-VG.png
701	Performance of Sword	Monster	Warrior	6	1950	1850			https://ms.yugipedia.com//4/43/PerformanceofSword-FMR-NA-VG.png
702	Hungry Burger	Monster	Warrior	6	2000	1850			https://ms.yugipedia.com//2/26/HungryBurger-FMR-NA-VG.png
703	Sengenjin	Monster	Beast-Warrior	8	2750	2500			https://ms.yugipedia.com//d/d1/Sengenjin-FMR-NA-VG.png
704	Skull Guardian	Monster	Warrior	7	2050	2500			https://ms.yugipedia.com//6/62/SkullGuardian-FMR-NA-VG.png
705	Tri-horned Dragon	Monster	Dragon	8	2850	2350			https://ms.yugipedia.com//a/a9/TrihornedDragon-FMR-NA-VG.png
706	Serpent Night Dragon	Monster	Dragon	7	2350	2400			https://ms.yugipedia.com//c/cb/SerpentNightDragon-FMR-NA-VG.png
707	Skull Knight	Monster	Spellcaster	7	2650	2250	2504891	999999	https://ms.yugipedia.com//4/40/SkullKnight-FMR-NA-VG.png
708	Cosmo Queen	Monster	Spellcaster	8	2900	2450			https://ms.yugipedia.com//e/ed/CosmoQueen-FMR-NA-VG.png
709	Chakra	Monster	Fiend	7	2450	2000			https://ms.yugipedia.com//6/6d/Chakra-FMR-NA-VG.png
710	Crab Turtle	Monster	Aqua	8	2550	2500			https://ms.yugipedia.com//5/50/CrabTurtle-FMR-NA-VG.png
711	Mikazukinoyaiba	Monster	Dragon	7	2200	2350	38277918	999999	https://ms.yugipedia.com//1/12/Mikazukinoyaiba-FMR-NA-VG.png
712	Meteor Dragon	Monster	Dragon	6	1800	2000	64271667	999999	https://ms.yugipedia.com//5/5b/MeteorDragon-FMR-NA-VG.png
713	Meteor B. Dragon	Monster	Dragon	8	3500	2000			https://ms.yugipedia.com//c/c8/MeteorBDragon-FMR-NA-VG.png
714	Firewing Pegasus	Monster	Beast	6	2250	1800	27054370	999999	https://ms.yugipedia.com//a/a5/FirewingPegasus-FMR-NA-VG.png
715	Psycho-Puppet	Monster	Fiend	7	2000	2350			https://ms.yugipedia.com//3/31/PsychoPuppet-FMR-NA-VG.png
716	Garma Sword	Monster	Warrior	7	2550	2150			https://ms.yugipedia.com//d/d8/GarmaSword-FMR-NA-VG.png
717	Javelin Beetle	Monster	Insect	8	2450	2550			https://ms.yugipedia.com//5/54/JavelinBeetle-FMR-NA-VG.png
718	Fortress Whale	Monster	Fish	7	2350	2150			https://ms.yugipedia.com//f/f1/FortressWhale-FMR-NA-VG.png
719	Dokurorider	Monster	Zombie	6	1900	1850			https://ms.yugipedia.com//b/b3/Dokurorider-FMR-NA-VG.png
720	Mask of Shine & Dark	Monster	Spellcaster	6	2000	1800			https://ms.yugipedia.com//c/c2/MaskofShineDark-FMR-NA-VG.png
721	Dark Magic Ritual	Ritual							https://ms.yugipedia.com//7/7b/DarkMagicRitual-FMR-NA-VG.png
722	Magician of Black Chaos	Monster	Spellcaster	8	2800	2600			https://ms.yugipedia.com//8/87/MagicianofBlackChaos-FMR-NA-VG.png
